Card,Transaction Date,Post Date,Description,Category,Type,Amount,Memo
0850,08/18/2019,08/19/2019,AMZN Mktp US*MA35819H0,Merchandise & Inventory,Sale,-19.40,
0850,08/17/2019,08/18/2019,MCDONALD'S F1443,Food & Drink,Sale,-24.90,
0850,08/18/2019,08/18/2019,PAYPAL *KOO CHINESE,Education,Sale,-425.00,
0850,08/15/2019,08/18/2019,NB LIQUORS #507,Food & Drink,Sale,-55.42,
0850,08/15/2019,08/16/2019,Netflix.com,Bills & Utilities,Sale,-17.05,
0850,08/15/2019,08/16/2019,Amazon.com*MA2I66YY1,Merchandise & Inventory,Sale,-130.56,
0850,08/16/2019,08/16/2019,aliexpress,Merchandise & Inventory,Sale,-8.82,
0850,08/15/2019,08/16/2019,COSTCO GAS #1166,Gas,Sale,-32.75,
0850,08/16/2019,08/16/2019,aliexpress,Merchandise & Inventory,Sale,-1.49,
0850,08/15/2019,08/16/2019,COSTCO WHSE #1166,Merchandise & Inventory,Sale,-728.83,
0850,08/14/2019,08/15/2019,Amazon.com*MA1HG5R31,Merchandise & Inventory,Sale,-85.39,
0850,08/13/2019,08/15/2019,SUNOCO 0039899000,Gas,Sale,-38.39,
0850,08/11/2019,08/12/2019,Amazon.com*MA2SC6WS2,Merchandise & Inventory,Sale,-34.52,
0850,08/08/2019,08/12/2019,WAL-MART #2582,Merchandise & Inventory,Return,20.00,
0850,08/09/2019,08/11/2019,NEW JERSEY E-ZPASS,Travel,Sale,-25.00,
0850,08/07/2019,08/08/2019,AMZN Mktp US*MA07N97T2,Merchandise & Inventory,Sale,-14.92,
0850,08/06/2019,08/08/2019,EXXONMOBIL    47981204,Gas,Sale,-36.60,
0850,08/06/2019,08/07/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.06,
0850,08/06/2019,08/07/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-6.34,
0850,08/05/2019,08/06/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,08/01/2019,08/06/2019,THE ALBROOK SCHOOL,Education,Sale,-21520.00,
0850,08/05/2019,08/06/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,08/05/2019,08/06/2019,AMZN Mktp US*MA0PF9HF1,Merchandise & Inventory,Sale,-36.46,
0850,08/05/2019,08/06/2019,US Mobile,Bills & Utilities,Sale,-8.57,
0850,08/06/2019,08/06/2019,OPTIMUM 7875,Bills & Utilities,Sale,-26.65,
0850,08/04/2019,08/05/2019,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-65.40,
0850,08/04/2019,08/05/2019,Amazon.com*MA4W49QG2,Merchandise & Inventory,Sale,-38.37,
0850,08/02/2019,08/04/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-36.90,
0850,08/03/2019,08/04/2019,Amazon web services,Office & Shipping,Sale,-0.80,
0850,08/03/2019,08/04/2019,ITALKBB,Bills & Utilities,Sale,-10.62,
0850,08/02/2019,08/04/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,08/03/2019,08/04/2019,AMZN Mktp US*MA94N6M61,Merchandise & Inventory,Sale,-17.05,
0850,08/01/2019,08/02/2019,GOOGLE *GSUITE_entrepi,Professional Services,Sale,-6.00,
0850,08/01/2019,08/02/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,08/01/2019,08/02/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,07/31/2019,08/01/2019,WALMART.COM,Merchandise & Inventory,Sale,-47.88,
0850,07/31/2019,08/01/2019,Amazon.com*MA6CU8MD2,Merchandise & Inventory,Sale,-7.91,
0850,07/30/2019,08/01/2019,THE HOME DEPOT 901,Repair & Maintenance,Return,14.88,
0850,07/30/2019,07/31/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-251.12,
0850,07/29/2019,07/30/2019,AMZN Mktp US*MA9197GB2,Merchandise & Inventory,Sale,-62.89,
0850,07/29/2019,07/29/2019,COMCAST,Bills & Utilities,Sale,-119.87,
0850,07/26/2019,07/28/2019,PANERA BREAD #204405 P,Food & Drink,Sale,-3.68,
0850,07/26/2019,07/28/2019,STARBUCKS STORE 17452,Food & Drink,Sale,-2.34,
0850,07/26/2019,07/28/2019,MTA*METROCARD MACHINE,Travel,Sale,-20.00,
0850,07/26/2019,07/28/2019,LYONS              067,Travel,Sale,-28.00,
0850,07/26/2019,07/28/2019,NJ TRANSIT LYONS,Travel,Sale,-2.00,
0850,07/27/2019,07/28/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-44.76,
0850,07/26/2019,07/26/2019,AUTOMATIC PAYMENT - THANK,,Payment,1320.71,
0850,07/25/2019,07/26/2019,AMZN Mktp US*MA9W26N41,Merchandise & Inventory,Sale,-13.85,
0850,07/25/2019,07/26/2019,WWW COSTCO COM,Merchandise & Inventory,Sale,-18.99,
0850,07/26/2019,07/26/2019,Amazon Music*MA3SO8AY2,Merchandise & Inventory,Sale,-4.25,
0850,07/23/2019,07/25/2019,VALERO CLINTON,Gas,Sale,-36.29,
0850,07/24/2019,07/25/2019,AMZN Mktp US*MA1NA0NA1,Merchandise & Inventory,Sale,-15.99,
0850,07/24/2019,07/25/2019,HILLS HIGHLAND MASTER ASS,Repair & Maintenance,Sale,-70.00,
0850,07/23/2019,07/24/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-79.39,
0850,07/22/2019,07/23/2019,WALMART.COM,Merchandise & Inventory,Sale,-71.29,
0850,07/20/2019,07/22/2019,THE HOME DEPOT 962,Repair & Maintenance,Sale,-35.63,
0850,07/21/2019,07/22/2019,CHU'S CAFE,Food & Drink,Sale,-24.40,
0850,07/20/2019,07/21/2019,MCDONALD'S F32514,Food & Drink,Sale,-25.63,
0850,07/19/2019,07/21/2019,RITE AID STORE - 2614,Health & Wellness,Sale,-13.41,
0850,07/18/2019,07/19/2019,MCDONALD'S F11829,Food & Drink,Sale,-5.21,
0850,07/17/2019,07/18/2019,RITE AID STORE - 10433,Health & Wellness,Sale,-17.98,
0850,07/17/2019,07/18/2019,RITE AID STORE - 10433,Health & Wellness,Sale,-2.16,
0850,07/17/2019,07/18/2019,HUNTERDON PEDIATRIC ASSOC,Health & Wellness,Sale,-25.00,
0850,07/17/2019,07/18/2019,US FUEL CLINTON,Gas,Sale,-31.00,
0850,07/17/2019,07/18/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-10.62,
0850,07/17/2019,07/18/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-5.28,
0850,07/16/2019,07/17/2019,THE ALBROOK SCHOOL,Education,Sale,-1200.00,
0850,07/15/2019,07/16/2019,Netflix.com,Bills & Utilities,Sale,-17.05,
0850,07/14/2019,07/16/2019,WHITEHOUSE AUTO SERVICE,Gas,Sale,-32.41,
0850,07/13/2019,07/15/2019,CHU'S CAFE,Food & Drink,Sale,-76.60,
0850,07/14/2019,07/15/2019,MCDONALD'S F11829,Food & Drink,Sale,-14.16,
0850,07/13/2019,07/14/2019,UBER   *TRIP,Travel,Sale,-22.20,
0850,07/11/2019,07/12/2019,SEARS ROEBUCK 8380,Merchandise & Inventory,Sale,-75.00,
0850,07/08/2019,07/10/2019,USPS CHANGE OF ADDRESS,Office & Shipping,Sale,-1.05,
0850,07/08/2019,07/10/2019,VALERO CLINTON,Gas,Sale,-30.49,
0850,07/09/2019,07/10/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-34.36,
0850,07/08/2019,07/09/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-7.44,
0850,07/08/2019,07/09/2019,BARCLAY'S WHIPPANY,Food & Drink,Return,10.61,
0850,07/08/2019,07/09/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-10.61,
0850,07/07/2019,07/08/2019,USPS CHANGE OF ADDRESS,Office & Shipping,Sale,-1.05,
0850,07/06/2019,07/07/2019,OPTIMUM 7875,Bills & Utilities,Sale,-134.48,
0850,07/05/2019,07/07/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-2.00,
0850,07/05/2019,07/07/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-2.00,
0850,07/05/2019,07/07/2019,SEARS ROEBUCK 8380,Merchandise & Inventory,Sale,-75.00,
0850,07/06/2019,07/07/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-1.72,
0850,07/05/2019,07/07/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,07/04/2019,07/07/2019,SARKU JAPAN 085,Food & Drink,Sale,-8.52,
0850,07/06/2019,07/07/2019,MCDONALD'S F11829,Food & Drink,Sale,-22.15,
0850,07/05/2019,07/07/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,07/04/2019,07/07/2019,SARKU JAPAN SUSHI BAR 241,Food & Drink,Sale,-10.75,
0850,07/06/2019,07/07/2019,US Mobile,Bills & Utilities,Sale,-8.57,
0850,07/05/2019,07/07/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,07/05/2019,07/07/2019,Amazon.com,Merchandise & Inventory,Return,244.43,
0850,07/03/2019,07/05/2019,VALERO CLINTON,Gas,Sale,-42.80,
0850,07/04/2019,07/05/2019,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-76.60,
0850,07/03/2019,07/05/2019,LOWES #02552*,Repair & Maintenance,Sale,-24.58,
0850,07/04/2019,07/05/2019,BOURBON ST WINE &amp; SPIRITS,Food & Drink,Sale,-99.12,
0850,07/04/2019,07/05/2019,CIGNA PHARM OF PA,Health & Wellness,Sale,-14.24,
0850,07/03/2019,07/04/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,07/03/2019,07/04/2019,ITALKBB,Bills & Utilities,Sale,-11.39,
0850,07/03/2019,07/04/2019,Amazon web services,Office & Shipping,Sale,-3.31,
0850,07/03/2019,07/04/2019,MILLBURN - PARKING,Travel,Sale,-1.25,
0850,07/03/2019,07/04/2019,GOOGLE *GSUITE ENTREPIDEA,Professional Services,Sale,-6.00,
0850,07/02/2019,07/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,07/02/2019,07/03/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-3.72,
0850,07/02/2019,07/03/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-6.91,
0850,07/01/2019,07/03/2019,VALERO CLINTON,Gas,Sale,-36.22,
0850,07/01/2019,07/02/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-78.42,
0850,07/01/2019,07/02/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,06/30/2019,07/02/2019,KINGS SUPERMKT BEDMINSTR,Food & Drink,Sale,-20.08,
0850,06/30/2019,07/02/2019,STARBUCKS STORE 13295,Food & Drink,Sale,-2.08,
0850,06/30/2019,07/01/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,06/29/2019,06/30/2019,COMCAST,Bills & Utilities,Sale,-79.70,
0850,06/28/2019,06/30/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.06,
0850,06/27/2019,06/28/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-123.97,
0850,06/27/2019,06/28/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-4.37,
0850,06/25/2019,06/27/2019,VALERO CLINTON,Gas,Sale,-35.73,
0850,06/26/2019,06/27/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.06,
0850,06/26/2019,06/26/2019,AUTOMATIC PAYMENT - THANK,,Payment,3261.17,
0850,06/24/2019,06/25/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-4.37,
0850,06/25/2019,06/25/2019,Amazon Music*M629H8I42,Merchandise & Inventory,Sale,-4.25,
0850,06/22/2019,06/24/2019,SARKU JAPAN 085,Food & Drink,Sale,-10.21,
0850,06/22/2019,06/24/2019,SARKU JAPAN SUSHI BAR 241,Food & Drink,Sale,-9.48,
0850,06/23/2019,06/24/2019,MCDONALD'S F11829,Food & Drink,Sale,-12.75,
0850,06/23/2019,06/24/2019,MCDONALD'S F11829,Food & Drink,Sale,-1.07,
0850,06/22/2019,06/23/2019,UNIQLO BRIDGEWATER #39,Merchandise & Inventory,Sale,-19.80,
0850,06/22/2019,06/23/2019,UNIQLO BRIDGEWATER #39,Merchandise & Inventory,Return,19.80,
0850,06/21/2019,06/23/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.06,
0850,06/21/2019,06/23/2019,TLF*TELEFLORACOM PICKS RC,Merchandise & Inventory,Sale,-80.97,
0850,06/20/2019,06/21/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-3.72,
0850,06/20/2019,06/21/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-4.78,
0850,06/19/2019,06/21/2019,EXXONMOBIL    47981204,Gas,Sale,-41.88,
0850,06/16/2019,06/18/2019,CITY OF EASTON PARKING M,Travel,Sale,-2.25,
0850,06/16/2019,06/18/2019,CITY OF EASTON PARKING M,Travel,Sale,-2.00,
0850,06/16/2019,06/18/2019,CRAYOLA EXPERIENCE,Entertainment,Sale,-1.69,
0850,06/16/2019,06/18/2019,CRAYOLA EXPERIENCE,Entertainment,Sale,-3.38,
0850,06/16/2019,06/17/2019,SQ *FROZENLANDIA,Food & Drink,Sale,-2.11,
0850,06/16/2019,06/17/2019,SQ *FROZENLANDIA,Food & Drink,Sale,-22.93,
0850,06/13/2019,06/16/2019,SUNOCO 0039899000,Gas,Sale,-40.14,
0850,06/15/2019,06/16/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,06/14/2019,06/16/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-5.86,
0850,06/16/2019,06/16/2019,AMZN Mktp US*M666K32K1,Merchandise & Inventory,Sale,-21.93,
0850,06/15/2019,06/16/2019,Netflix.com,Bills & Utilities,Sale,-17.05,
0850,06/11/2019,06/13/2019,7-ELEVEN 39300,Gas,Sale,-9.02,
0850,06/12/2019,06/13/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.06,
0850,06/11/2019,06/12/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-4.21,
0850,06/11/2019,06/12/2019,CONDO CERTS,Professional Services,Sale,-150.00,
0850,06/11/2019,06/12/2019,NEW JERSEY E-ZPASS,Travel,Sale,-25.00,
0850,06/09/2019,06/10/2019,99 RANCH #1601,Food & Drink,Sale,-141.04,
0850,06/09/2019,06/10/2019,WAWA 8341     00083410,Gas,Sale,-41.50,
0850,06/07/2019,06/09/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-79.08,
0850,06/07/2019,06/09/2019,MCDONALD'S F11829,Food & Drink,Sale,-2.07,
0850,06/07/2019,06/09/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.60,
0850,06/06/2019,06/07/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-2.40,
0850,06/06/2019,06/07/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-4.21,
0850,06/06/2019,06/07/2019,US Mobile,Bills & Utilities,Sale,-8.57,
0850,06/05/2019,06/06/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,06/05/2019,06/06/2019,MCDONALD'S F11829,Food & Drink,Sale,-1.07,
0850,06/04/2019,06/05/2019,AMZN Mktp US*M628U0AD1,Merchandise & Inventory,Sale,-22.43,
0850,06/04/2019,06/05/2019,4TE*THE PORTASOFT COMPANY,Repair & Maintenance,Sale,-29.86,
0850,06/03/2019,06/04/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,06/03/2019,06/04/2019,ITALKBB,Bills & Utilities,Sale,-11.45,
0850,06/02/2019,06/04/2019,EXXONMOBIL    47981204,Gas,Sale,-44.39,
0850,06/03/2019,06/04/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-98.75,
0850,06/02/2019,06/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,06/02/2019,06/03/2019,SARKU JAPAN 085,Food & Drink,Sale,-8.41,
0850,06/02/2019,06/03/2019,SARKU JAPAN SUSHI,Food & Drink,Sale,-5.00,
0850,06/02/2019,06/03/2019,HAAGEN DAZS 1150,Food & Drink,Sale,-5.75,
0850,06/03/2019,06/03/2019,Amazon web services,Office & Shipping,Sale,-0.58,
0850,06/02/2019,06/02/2019,GOOGLE *GSUITE_entrepi,Merchandise & Inventory,Sale,-6.00,
0850,06/01/2019,06/02/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,05/31/2019,06/02/2019,LMR CLEANOUT &amp; DISPOSAL,Bills & Utilities,Sale,-78.00,
0850,05/31/2019,06/02/2019,NEW JERSEY E-ZPASS,Travel,Sale,-25.00,
0850,05/31/2019,06/02/2019,THE HOME DEPOT #0901,Repair & Maintenance,Sale,-13.80,
0850,06/01/2019,06/02/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,05/28/2019,05/30/2019,THE HOME DEPOT 901,Repair & Maintenance,Return,30.62,
0850,05/29/2019,05/30/2019,AMZN Mktp US*MN2QV2UI2,Merchandise & Inventory,Sale,-4.29,
0850,05/29/2019,05/30/2019,INSTANT CERTS  INC,Office & Shipping,Sale,-36.32,
0850,05/28/2019,05/30/2019,VALERO CLINTON,Gas,Sale,-37.82,
0850,05/28/2019,05/29/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.06,
0850,05/29/2019,05/29/2019,COMCAST,Bills & Utilities,Sale,-79.03,
0850,05/28/2019,05/29/2019,MARRIOTT LONG ISLAND,Travel,Sale,-10.81,
0850,05/27/2019,05/29/2019,MCDONALD'S F19825,Food & Drink,Sale,-6.40,
0850,05/27/2019,05/29/2019,TUM THAI CUISINE,Food & Drink,Sale,-79.22,
0850,05/28/2019,05/29/2019,KAM MAN SUPERMARKET,Food & Drink,Sale,-86.42,
0850,05/27/2019,05/29/2019,MCDONALD'S F19825,Food & Drink,Sale,-1.29,
0850,05/28/2019,05/29/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-51.65,
0850,05/27/2019,05/29/2019,MCDONALD'S F19825,Food & Drink,Sale,-25.01,
0850,05/26/2019,05/27/2019,MIZUNO,Food & Drink,Sale,-73.00,
0850,05/26/2019,05/26/2019,AUTOMATIC PAYMENT - THANK,,Payment,2768.62,
0850,05/25/2019,05/26/2019,CVS/PHARMACY #02854,Health & Wellness,Sale,-15.68,
0850,05/24/2019,05/26/2019,UNIQLO ECOMMERCE,Merchandise & Inventory,Sale,-79.50,
0850,05/24/2019,05/26/2019,STARBUCKS STORE 16676,Food & Drink,Sale,-2.34,
0850,05/24/2019,05/26/2019,TRANS BRIDGE TOURS C,Travel,Sale,-46.75,
0850,05/24/2019,05/26/2019,ROYAL QUEEN,Food & Drink,Sale,-100.90,
0850,05/24/2019,05/26/2019,ZEN GINSENG,Health & Wellness,Sale,-41.82,
0850,05/25/2019,05/26/2019,PRICELINE*LONG ISLAND,Travel,Sale,-239.72,
0850,05/25/2019,05/26/2019,PNC MORTGAGE,Professional Services,Sale,-500.00,
0850,05/24/2019,05/26/2019,99? &amp; UP,Food & Drink,Sale,-21.72,
0850,05/23/2019,05/24/2019,AMZN Mktp US*MN3JO38W0,Merchandise & Inventory,Sale,-15.23,
0850,05/24/2019,05/24/2019,WWW COSTCO COM,Merchandise & Inventory,Sale,-69.92,
0850,05/22/2019,05/23/2019,ITALKBB,Bills & Utilities,Sale,-72.06,
0850,05/19/2019,05/21/2019,CHUCK E CHEESE  512,Food & Drink,Sale,-2.97,
0850,05/19/2019,05/21/2019,CHUCK E CHEESE  512,Food & Drink,Sale,-29.81,
0850,05/19/2019,05/20/2019,WAWA 8341     00083410,Gas,Sale,-38.00,
0850,05/19/2019,05/20/2019,CHUCK E CHEESE  512,Food & Drink,Sale,-13.00,
0850,05/18/2019,05/19/2019,UNIQLO BRIDGEWATER #39,Merchandise & Inventory,Sale,-39.50,
0850,05/18/2019,05/19/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-3.00,
0850,05/18/2019,05/19/2019,SARKU JAPAN 085,Food & Drink,Sale,-9.68,
0850,05/18/2019,05/19/2019,WPY*Sophies Lab,Gifts & Donations,Sale,-150.00,
0850,05/17/2019,05/19/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-9.70,
0850,05/16/2019,05/17/2019,THE UPS STORE #4525,Office & Shipping,Sale,-15.66,
0850,05/15/2019,05/16/2019,Netflix.com,Bills & Utilities,Sale,-17.05,
0850,05/14/2019,05/16/2019,VALERO CLINTON,Gas,Sale,-39.29,
0850,05/14/2019,05/15/2019,AMZN Mktp US*MN7Z10AN0,Merchandise & Inventory,Sale,-36.94,
0850,05/14/2019,05/15/2019,THE UPS STORE #4525,Office & Shipping,Sale,-7.48,
0850,05/12/2019,05/13/2019,HAAGEN DAZS 1150,Food & Drink,Sale,-5.75,
0850,05/12/2019,05/13/2019,LOLLI AND POPS  BRIDGEWAT,Food & Drink,Sale,-16.53,
0850,05/12/2019,05/13/2019,SARKU JAPAN SUSHI,Food & Drink,Sale,-9.48,
0850,05/12/2019,05/13/2019,Amazon.com*MN3DK03S0,Merchandise & Inventory,Sale,-12.51,
0850,05/08/2019,05/10/2019,VALERO CLINTON,Gas,Sale,-35.34,
0850,05/10/2019,05/10/2019,US Mobile,Bills & Utilities,Sale,-7.98,
0850,05/09/2019,05/10/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-153.34,
0850,05/08/2019,05/09/2019,AMZN Mktp US*MN9HJ6OG0,Merchandise & Inventory,Sale,-4.25,
0850,05/08/2019,05/09/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-5.86,
0850,05/06/2019,05/07/2019,USPS PO 3316950438,Office & Shipping,Sale,-23.50,
0850,05/05/2019,05/06/2019,MCDONALD'S F11829,Food & Drink,Sale,-2.65,
0850,05/05/2019,05/06/2019,PANERA BREAD #601500 P,Food & Drink,Sale,-3.97,
0850,05/05/2019,05/06/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,05/05/2019,05/06/2019,PANERA BREAD #601500,Food & Drink,Sale,-20.76,
0850,05/03/2019,05/05/2019,KAM MAN SUPERMARKET,Food & Drink,Sale,-44.04,
0850,05/04/2019,05/05/2019,4TE*THE PORTASOFT COMPANY,Repair & Maintenance,Sale,-28.79,
0850,05/03/2019,05/05/2019,THE HOME DEPOT 901,Repair & Maintenance,Sale,-130.27,
0850,05/03/2019,05/05/2019,ITALKBB,Bills & Utilities,Sale,-10.83,
0850,05/02/2019,05/05/2019,EXXONMOBIL    47981204,Gas,Sale,-45.09,
0850,05/03/2019,05/05/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,05/02/2019,05/03/2019,MINTEA ASIAN BISTRO,Food & Drink,Sale,-44.78,
0850,05/02/2019,05/03/2019,HIS*HISCOX INC,Bills & Utilities,Sale,-36.88,
0850,05/01/2019,05/02/2019,GOOGLE *GSUITE_entrepi,Professional Services,Sale,-5.96,
0850,05/01/2019,05/02/2019,PAYNOW *FIRST ENERGY COR,Bills & Utilities,Sale,-103.96,
0850,04/30/2019,05/02/2019,DIGITALOCEAN.COM,Office & Shipping,Sale,-6.00,
0850,05/01/2019,05/02/2019,HUNTERDON COUNTY YMCA,Gifts & Donations,Sale,-86.00,
0850,04/30/2019,05/01/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-4.21,
0850,04/30/2019,05/01/2019,KAM MAN SUPERMARKET,Food & Drink,Sale,-180.63,
0850,04/29/2019,04/30/2019,Amazon.com*MZ8EG67N1,Merchandise & Inventory,Sale,-137.63,
0850,04/28/2019,04/29/2019,SHOPRITE CLINTON S1,Food & Drink,Sale,-76.65,
0850,04/28/2019,04/29/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-11.57,
0850,04/29/2019,04/29/2019,COMCAST,Bills & Utilities,Sale,-79.02,
0850,04/27/2019,04/28/2019,HBO NOW (855) 942-6669,Entertainment,Sale,-14.99,
0850,04/27/2019,04/28/2019,Amazon.com*MZ1MT2QT0,Merchandise & Inventory,Sale,-10.00,
0850,04/27/2019,04/28/2019,AMZN Mktp US*MZ6BP65B2,Merchandise & Inventory,Sale,-17.01,
0850,04/25/2019,04/28/2019,VALERO CLINTON,Gas,Sale,-40.32,
0850,04/27/2019,04/28/2019,RCN*CABLE PHONE INTERN,Bills & Utilities,Sale,-51.65,
0850,04/26/2019,04/26/2019,AUTOMATIC PAYMENT - THANK,,Payment,2331.74,
0850,04/22/2019,04/23/2019,AMZN Mktp US*MZ0LM1X70,Merchandise & Inventory,Sale,-13.99,
0850,04/22/2019,04/23/2019,KAM MAN SUPERMARKET,Food & Drink,Sale,-239.27,
0850,04/19/2019,04/21/2019,MCDONALD'S F11829,Food & Drink,Sale,-10.30,
0850,04/19/2019,04/21/2019,CIGNA PHARM OF PA,Health & Wellness,Sale,-14.01,
0850,04/20/2019,04/21/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-38.38,
0850,04/20/2019,04/21/2019,WAL-MART #2582,Merchandise & Inventory,Sale,-2.59,
0850,04/20/2019,04/21/2019,SHOPRITE CLINTON S1,Food & Drink,Sale,-67.23,
0850,04/18/2019,04/21/2019,SUNOCO 0039899000,Gas,Sale,-38.62,
0850,04/15/2019,04/16/2019,Netflix.com,Bills & Utilities,Sale,-17.05,
0850,04/15/2019,04/16/2019,KAM MAN SUPERMARKET,Food & Drink,Sale,-198.14,
0850,04/14/2019,04/15/2019,PANERA BREAD #601500,Food & Drink,Sale,-19.89,
0850,04/13/2019,04/15/2019,CRAYOLA EXPERIENCE,Entertainment,Sale,-31.49,
0850,04/13/2019,04/15/2019,CRAYOLA EXPERIENCE,Entertainment,Sale,-2.11,
0850,04/13/2019,04/15/2019,CRAYOLA EXPERIENCE,Entertainment,Sale,-10.46,
0850,04/12/2019,04/14/2019,HUNTERDON PEDIATRIC ASSOC,Health & Wellness,Sale,-25.00,
0850,04/12/2019,04/14/2019,CANDID COLOR SYSTEMS INC,Merchandise & Inventory,Sale,-98.46,
0850,04/12/2019,04/14/2019,US FUEL CLINTON,Gas,Sale,-37.80,
0850,04/10/2019,04/11/2019,BARCLAY'S WHIPPANY,Food & Drink,Sale,-2.40,
0850,04/08/2019,04/10/2019,VALERO CLINTON,Gas,Sale,-39.03,
0850,04/09/2019,04/10/2019,ELIZABETHTOWN GAS BILL,Bills & Utilities,Sale,-269.42,
0850,04/09/2019,04/10/2019,KAM MAN SUPERMARKET,Food & Drink,Sale,-7.94,
0850,04/07/2019,04/08/2019,SARKU JAPAN 085,Food & Drink,Sale,-7.88,
0850,04/07/2019,04/08/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,04/07/2019,04/08/2019,USA*EAT RIGHT VENDING,Food & Drink,Sale,-1.50,
0850,04/06/2019,04/07/2019,Amazon.com*MW9AE37A0,Merchandise & Inventory,Sale,-372.12,
0850,04/05/2019,04/07/2019,CRICKET WIRELESS,Bills & Utilities,Sale,-100.00,
0850,04/04/2019,04/05/2019,4TE*THE PORTASOFT COMPANY,Repair & Maintenance,Sale,-28.79,
0850,04/04/2019,04/05/2019,Amazon.com*MW40N6Q82,Merchandise & Inventory,Sale,-19.99,
0850,04/04/2019,04/05/2019,NJM INSURANCE COMPANY,Bills & Utilities,Sale,-146.00,
0850,04/02/2019,04/04/2019,EXXONMOBIL    47981204,Gas,Sale,-38.57,
0850,04/03/2019,04/04/2019,SEARS WARRANTY,Bills & Utilities,Sale,-53.30,
0850,04/03/2019,04/04/2019,ITALKBB,Bills & Utilities,Sale,-70.30,
